match_id,competition_id,season_id,competition_name,season_name,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,stadium,referee
3857271,43,106,FIFA World Cup,2022,2022-11-21,13:00:00.000,FI_TEAM_000025,England,FI_TEAM_000038,Iran,6,2,Sheikh Khalifa International Stadium,Raphael Claus
3857296,43,106,FIFA World Cup,2022,2022-12-01,15:00:00.000,FI_TEAM_000018,Croatia,FI_TEAM_000007,Belgium,0,0,Ahmad bin Ali Stadium,Anthony Taylor
3857274,43,106,FIFA World Cup,2022,2022-11-25,16:00:00.000,FI_TEAM_000048,Netherlands,FI_TEAM_000023,Ecuador,1,1,Sheikh Khalifa International Stadium,Mustapha Ghorbal
3857255,43,106,FIFA World Cup,2022,2022-12-01,19:00:00.000,FI_TEAM_000041,Japan,FI_TEAM_000067,Spain,2,1,Sheikh Khalifa International Stadium,Victor Miguel de Freitas Gomes
3857272,43,106,FIFA World Cup,2022,2022-11-25,19:00:00.000,FI_TEAM_000025,England,FI_TEAM_000074,United States,0,0,Al Bayt Stadium,Jesús Valenzuela Sáez
3857278,43,106,FIFA World Cup,2022,2022-11-29,19:00:00.000,FI_TEAM_000038,Iran,FI_TEAM_000074,United States,0,1,Al Thumama Stadium,Antonio Miguel Mateu Lahoz
3857277,43,106,FIFA World Cup,2022,2022-11-23,10:00:00.000,FI_TEAM_000045,Morocco,FI_TEAM_000018,Croatia,0,0,Al Bayt Stadium,Fernando Andrés Rapallini
3857273,43,106,FIFA World Cup,2022,2022-11-25,10:00:00.000,FI_TEAM_000077,Wales,FI_TEAM_000038,Iran,0,2,Ahmad bin Ali Stadium,Mario Alberto Escobar Toca
3857275,43,106,FIFA World Cup,2022,2022-11-30,15:00:00.000,FI_TEAM_000071,Tunisia,FI_TEAM_000028,France,1,0,Education City Stadium ,Matthew Conger
3857261,43,106,FIFA World Cup,2022,2022-11-29,19:00:00.000,FI_TEAM_000077,Wales,FI_TEAM_000025,England,0,3,Ahmad bin Ali Stadium,Slavko Vinčić
3857290,43,106,FIFA World Cup,2022,2022-11-24,10:00:00.000,FI_TEAM_000069,Switzerland,FI_TEAM_000011,Cameroon,1,0,Al Janoub Stadium   ,Facundo Tello Figueroa
3857298,43,106,FIFA World Cup,2022,2022-11-24,16:00:00.000,FI_TEAM_000055,Portugal,FI_TEAM_000033,Ghana,3,2,Stadium 974,Ismail Elfath
3857285,43,106,FIFA World Cup,2022,2022-11-21,16:00:00.000,FI_TEAM_000061,Senegal,FI_TEAM_000048,Netherlands,0,2,Al Thumama Stadium,Wilton Pereira Sampaio
3857282,43,106,FIFA World Cup,2022,2022-11-21,19:00:00.000,FI_TEAM_000074,United States,FI_TEAM_000077,Wales,1,1,Ahmad bin Ali Stadium,Abdulrahman Ibrahim Al Jassim
3857297,43,106,FIFA World Cup,2022,2022-11-26,13:00:00.000,FI_TEAM_000054,Poland,FI_TEAM_000059,Saudi Arabia,2,0,Education City Stadium ,Wilton Pereira Sampaio
3857294,43,106,FIFA World Cup,2022,2022-11-29,15:00:00.000,FI_TEAM_000048,Netherlands,FI_TEAM_000056,Qatar,2,0,Al Bayt Stadium,Bakary Papa Gassama
